node_id,industry_id,industry_name
3036,102,Production of electricity by solar photovoltaic
3037,103,Production of electricity by solar thermal
3038,104,"Production of electricity by tide, wave, ocean"
3039,105,Production of electricity by Geothermal
3040,106,Production of electricity nec
3041,107,Transmission of electricity
3042,108,Distribution and trade of electricity
3043,109,Manufacture of gas; distribution of gaseous fuels through mains
3044,110,Steam and hot water supply
3045,111,"Collection, purification and distribution of water (41)"
3046,112,Construction (45)
3047,113,Re-processing of secondary construction material into aggregates
3048,114,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries"
3049,115,Retail sale of automotive fuel
3050,116,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)"
3051,117,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)"
3052,118,Hotels and restaurants (55)
3053,119,Transport via railways
3054,120,Other land transport
3055,121,Transport via pipelines
3056,122,Sea and coastal water transport
3057,123,Inland water transport
3058,124,Air transport (62)
3059,125,Supporting and auxiliary transport activities; activities of travel agencies (63)
3060,126,Post and telecommunications (64)
3061,127,"Financial intermediation, except insurance and pension funding (65)"
3062,128,"Insurance and pension funding, except compulsory social security (66)"
3063,129,Activities auxiliary to financial intermediation (67)
3064,130,Real estate activities (70)
3065,131,Renting of machinery and equipment without operator and of personal and household goods (71)
3066,132,Computer and related activities (72)
3067,133,Research and development (73)
3068,134,Other business activities (74)
3069,135,Public administration and defence; compulsory social security (75)
3070,136,Education (80)
3071,137,Health and social work (85)
3072,138,Incineration of waste: Food
3073,139,Incineration of waste: Paper
3074,140,Incineration of waste: Plastic
3075,141,Incineration of waste: Metals and Inert materials
3076,142,Incineration of waste: Textiles
3077,143,Incineration of waste: Wood
3078,144,Incineration of waste: Oil/Hazardous waste
3079,145,"Biogasification of food waste, incl. land application"
3080,146,"Biogasification of paper, incl. land application"
3081,147,"Biogasification of sewage slugde, incl. land application"
3082,148,"Composting of food waste, incl. land application"
3083,149,"Composting of paper and wood, incl. land application"
3084,150,"Waste water treatment, food"
3085,151,"Waste water treatment, other"
3086,152,Landfill of waste: Food
3087,153,Landfill of waste: Paper
3088,154,Landfill of waste: Plastic
3089,155,Landfill of waste: Inert/metal/hazardous
3090,156,Landfill of waste: Textiles
3091,157,Landfill of waste: Wood
3092,158,Activities of membership organisation n.e.c. (91)
3093,159,"Recreational, cultural and sporting activities (92)"
3094,160,Other service activities (93)
3095,161,Private households with employed persons (95)
3096,162,Extra-territorial organizations and bodies
3097,0,Cultivation of paddy rice
3098,1,Cultivation of wheat
3099,2,Cultivation of cereal grains nec
3100,3,"Cultivation of vegetables, fruit, nuts"
3101,4,Cultivation of oil seeds
3102,5,"Cultivation of sugar cane, sugar beet"
3103,6,Cultivation of plant-based fibers
3104,7,Cultivation of crops nec
3105,8,Cattle farming
3106,9,Pigs farming
3107,10,Poultry farming
3108,11,Meat animals nec
3109,12,Animal products nec
3110,13,Raw milk
3111,14,"Wool, silk-worm cocoons"
3112,15,"Manure treatment (conventional), storage and land application"
3113,16,"Manure treatment (biogas), storage and land application"
3114,17,"Forestry, logging and related service activities (02)"
3115,18,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)"
3116,19,Mining of coal and lignite; extraction of peat (10)
3117,20,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying"
3118,21,"Extraction of natural gas and services related to natural gas extraction, excluding surveying"
3119,22,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials"
3120,23,Mining of uranium and thorium ores (12)
3121,24,Mining of iron ores
3122,25,Mining of copper ores and concentrates
3123,26,Mining of nickel ores and concentrates
3124,27,Mining of aluminium ores and concentrates
3125,28,Mining of precious metal ores and concentrates
3126,29,"Mining of lead, zinc and tin ores and concentrates"
3127,30,Mining of other non-ferrous metal ores and concentrates
3128,31,Quarrying of stone
3129,32,Quarrying of sand and clay
3130,33,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c."
3131,34,Processing of meat cattle
3132,35,Processing of meat pigs
3133,36,Processing of meat poultry
3134,37,Production of meat products nec
3135,38,Processing vegetable oils and fats
3136,39,Processing of dairy products
3137,40,Processed rice
3138,41,Sugar refining
3139,42,Processing of Food products nec
3140,43,Manufacture of beverages
3141,44,Manufacture of fish products
3142,45,Manufacture of tobacco products (16)
3143,46,Manufacture of textiles (17)
3144,47,Manufacture of wearing apparel; dressing and dyeing of fur (18)
3145,48,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)"
3146,49,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)"
3147,50,Re-processing of secondary wood material into new wood material
3148,51,Pulp
3149,52,Re-processing of secondary paper into new pulp
3150,53,Paper
3151,54,"Publishing, printing and reproduction of recorded media (22)"
3152,55,Manufacture of coke oven products
3153,56,Petroleum Refinery
3154,57,Processing of nuclear fuel
3155,58,"Plastics, basic"
3156,59,Re-processing of secondary plastic into new plastic
3157,60,N-fertiliser
3158,61,P- and other fertiliser
3159,62,Chemicals nec
3160,63,Manufacture of rubber and plastic products (25)
3161,64,Manufacture of glass and glass products
3162,65,Re-processing of secondary glass into new glass
3163,66,Manufacture of ceramic goods
3164,67,"Manufacture of bricks, tiles and construction products, in baked clay"
3165,68,"Manufacture of cement, lime and plaster"
3166,69,Re-processing of ash into clinker
3167,70,Manufacture of other non-metallic mineral products n.e.c.
3168,71,Manufacture of basic iron and steel and of ferro-alloys and first products thereof
3169,72,Re-processing of secondary steel into new steel
3170,73,Precious metals production
3171,74,Re-processing of secondary preciuos metals into new preciuos metals
3172,75,Aluminium production
3173,76,Re-processing of secondary aluminium into new aluminium
3174,77,"Lead, zinc and tin production"
3175,78,"Re-processing of secondary lead into new lead, zinc and tin"
3176,79,Copper production
3177,80,Re-processing of secondary copper into new copper
3178,81,Other non-ferrous metal production
3179,82,Re-processing of secondary other non-ferrous metals into new other non-ferrous metals
3180,83,Casting of metals
3181,84,"Manufacture of fabricated metal products, except machinery and equipment (28)"
3182,85,Manufacture of machinery and equipment n.e.c. (29)
3183,86,Manufacture of office machinery and computers (30)
3184,87,Manufacture of electrical machinery and apparatus n.e.c. (31)
3185,88,"Manufacture of radio, television and communication equipment and apparatus (32)"
3186,89,"Manufacture of medical, precision and optical instruments, watches and clocks (33)"
3187,90,"Manufacture of motor vehicles, trailers and semi-trailers (34)"
3188,91,Manufacture of other transport equipment (35)
3189,92,Manufacture of furniture; manufacturing n.e.c. (36)
3190,93,Recycling of waste and scrap
3191,94,Recycling of bottles by direct reuse
3192,95,Production of electricity by coal
3193,96,Production of electricity by gas
3194,97,Production of electricity by nuclear
3195,98,Production of electricity by hydro
3196,99,Production of electricity by wind
3197,100,Production of electricity by petroleum and other oil derivatives
3198,101,Production of electricity by biomass and waste
3199,102,Production of electricity by solar photovoltaic
3200,103,Production of electricity by solar thermal
3201,104,"Production of electricity by tide, wave, ocean"
3202,105,Production of electricity by Geothermal
3203,106,Production of electricity nec
3204,107,Transmission of electricity
3205,108,Distribution and trade of electricity
3206,109,Manufacture of gas; distribution of gaseous fuels through mains
3207,110,Steam and hot water supply
3208,111,"Collection, purification and distribution of water (41)"
3209,112,Construction (45)
3210,113,Re-processing of secondary construction material into aggregates
3211,114,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries"
3212,115,Retail sale of automotive fuel
3213,116,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)"
3214,117,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)"
3215,118,Hotels and restaurants (55)
3216,119,Transport via railways
3217,120,Other land transport
3218,121,Transport via pipelines
3219,122,Sea and coastal water transport
3220,123,Inland water transport
3221,124,Air transport (62)
3222,125,Supporting and auxiliary transport activities; activities of travel agencies (63)
3223,126,Post and telecommunications (64)
3224,127,"Financial intermediation, except insurance and pension funding (65)"
3225,128,"Insurance and pension funding, except compulsory social security (66)"
3226,129,Activities auxiliary to financial intermediation (67)
3227,130,Real estate activities (70)
3228,131,Renting of machinery and equipment without operator and of personal and household goods (71)
3229,132,Computer and related activities (72)
3230,133,Research and development (73)
3231,134,Other business activities (74)
3232,135,Public administration and defence; compulsory social security (75)
3233,136,Education (80)
3234,137,Health and social work (85)
3235,138,Incineration of waste: Food
3236,139,Incineration of waste: Paper
3237,140,Incineration of waste: Plastic
3238,141,Incineration of waste: Metals and Inert materials
3239,142,Incineration of waste: Textiles
3240,143,Incineration of waste: Wood
3241,144,Incineration of waste: Oil/Hazardous waste
